"word_id","ref_id","setting_id","translate"
5876,3,1,"fundo"
45397,3,3,"vontade"
595444,3,1,"dobrável"
474213,3,1,"lavsan"
54231,3,1,"comentou"
24171,3,1,"localização"
43022,3,1,"empreender"
132162,3,1,"estremece"
474205,3,1,"morim"
34664,3,3,"certo"
12523,3,1,"prato"
10992,3,1,"amanhecer"
14865,3,2,"toda"
53305,3,1,"inflamado"
31097,3,1,"imergir"
33245,3,1,"levantado"
53220,3,2,"sonho"
7209,3,1,"casimira"
1581,3,1,"embaraçar"
11906,3,1,"determinar"
8896,3,1,"chegando"
228545,3,1,"ensinar"
22926,3,1,"dobra"
4136,3,1,"encosto"
30543,3,1,"escolher"
44929,3,1,"riqueza"
417553,3,1,"deitar"
474243,3,1,"costureiro"
39905,3,1,"cercar"
19754,3,1,"seu"
56503,3,1,"grunido"
27153,3,1,"jornal"
1042378,3,1,"vestiário"
16823,3,1,"fortificar"
2266,3,1,"agregar"
34983,3,1,"aproximadamente"
27159,3,1,"próximo"
4416,3,1,"dificilmente"
27245,3,1,"rouxinol"
27134,3,1,"notícia"
45109,3,3,"eram"
38210,3,1,"pardal"
42105,3,1,"tentou"
20167,3,1,"doméstico"
10945,3,2,"querida/querido"
28057,3,2,"Ó"
27879,3,1,"obter"
24633,3,1,"louco"
4884,3,1,"pertencer"
173330,3,1,"acontecer"
41026,3,4,"isto"
122720,3,1,"aeroportos"
36968,3,1,"logo"
4827,3,1,"observar"
32493,3,1,"proximidade"
45257,3,2,"cabelo"
49552,3,1,"avião"
228462,3,1,"esquecer"
34970,3,1,"turbulento"
228464,3,1,"dar"
14957,3,1,"excesso"
19732,3,1,"dica"
54391,3,1,"maior"
23098,3,1,"laboratório"
44000,3,1,"veia"
23402,3,2,"último"
228465,3,1,"ir"
15844,3,1,"frenético"
36886,3,1,"choque"
51558,3,1,"árvores"
420736,3,1,"congelar"
38082,3,1,"som"
50705,3,1,"dias"
417559,3,1,"soar"
37481,3,1,"escravidão"
45529,3,2,"desejo"
28513,3,1,"avestruz"
14317,3,1,"interminável"
38003,3,1,"songster"
16578,3,1,"seguir"
228552,3,1,"falar"
5884,3,1,"comprou"
31786,3,1,"preferir"
5266,3,2,"pedaço,pouco"
25062,3,1,"guiar"
3992,3,1,"abacate"
51280,3,1,"eventos"
34879,3,1,"telhado"
30211,3,1,"pessoa"
29764,3,1,"pavão"
4794,3,1,"imploro"
11037,3,1,"morto"
3065,3,1,"antecipar"
25612,3,1,"miado"
86823,3,1,"deslocado"
3232,3,1,"aparecer"
11516,3,1,"entregar"
1697988,3,1,"rápido"
13186,3,1,"pomba"
51627,3,1,"maior"
44566,3,1,"cintura"
286655,3,1,"apresentar"
32881,3,1,"codorniz"
15700,3,1,"pé"
9102,3,1,"incluir"
36171,3,1,"visto"
18918,3,1,"corredor"
52619,3,1,"estrelas"
17816,3,1,"risadinha"
188741,3,1,"liquidar"
14324,3,1,"endossar"
231122,3,1,"correr"
38528,3,2,"espalhar"
47435,3,2,"meios"
50672,3,1,"mentes"
40659,3,1,"dizendo"
10342,3,1,"críquete"
105562,3,1,"preciso"
36590,3,1,"resolvido"
37974,3,1,"alguém"
21836,3,1,"pretender"
36199,3,1,"captura"
17750,3,1,"germe"
79807,3,1,"muletas"
52801,3,1,"esperanças"
37257,3,1,"afundar"
2649,3,2,"também"
17246,3,1,"divertido"
24046,3,2,"ouvir"
35414,3,1,"areia"
9269,3,1,"confiante"
42537,3,2,"duas"
38804,3,1,"estado"
38061,3,1,"desculpe"
50712,3,1,"mãos"
41125,3,1,"excitado"
40876,3,5,"e"
173585,3,1,"vir"
455653,3,1,"analgésico"
7755,3,1,"quimioterapia"
38542,3,2,"compreensão"
178090,3,1,"procurar"
6852,3,4,"posso"
26279,3,1,"humor"
12154,3,1,"cavar"
5469,3,1,"sangue"
34013,3,1,"relação"
24860,3,1,"conseguir"
18802,3,2,"tinha"
20825,3,1,"implementar"
19730,3,1,"retrospectiva"
33488,3,1,"pronto"
30578,3,1,"parte"
188716,3,1,"acalmar"
413914,3,1,"jornal"
50657,3,1,"mantém"
20187,3,2,"assim"
21950,3,1,"interno"
16765,3,1,"perdoar"
42642,3,1,"ecografia"
54533,3,1,"Alcançado"
18381,3,1,"ganância"
36983,3,1,"gritar"
24757,3,2,"formar"
14263,3,1,"encantar"
9065,3,1,"cumplicidade"
5206,3,1,"biópsia"
56879,3,1,"sintomas"
27472,3,2,"absurdo"
8640,3,1,"café"
60,3,4,"algum"
19992,3,3,"espero"
33244,3,1,"elevar"
10570,3,1,"cuco"
50631,3,2,"Queria"
13536,3,1,"devido"
48768,3,1,"infelizmente"
4017,3,1,"incrível"
17168,3,1,"combustível"
23271,3,1,"terra"
183605,3,1,"desidratado"
2782,3,1,"amnésia"
5320,3,1,"melro"
51245,3,1,"morava"
140760,3,1,"esfregações"
9967,3,1,"dispendioso"
36678,3,3,"devo"
40038,3,1,"inchação"
7652,3,1,"Engarregado"
23822,3,1,"mentir"
40919,3,1,"ha"
38345,3,1,"picante"
42574,3,1,"tipógrafo"
21462,3,1,"influenza"
31990,3,1,"inestimável"
40918,3,4,"há"
6141,3,1,"tijolo"
35970,3,1,"mar"
11729,3,1,"desaprovar"
40890,3,2,"deles"
34104,3,1,"protestar"
6585,3,2,"até"
18660,3,1,"gaivota"
7231,3,1,"castigar"
51715,3,1,"cercado"
9152,3,1,"interessar"
18178,3,2,"ter"
50874,3,1,"reunir"
21040,3,1,"incisão"
37285,3,1,"siskin"
44478,3,1,"vômito"
22157,3,1,"invocar"
50627,3,2,"coisa"
39603,3,1,"sofrer"
37837,3,1,"planar"
9234,3,1,"conduzir"
16016,3,1,"descoberta"
18113,3,1,"foi"
180372,3,1,"diminuir"
33988,3,1,"reiterar"
21428,3,1,"infinito"
2908,3,1,"anjo"
24861,3,1,"gestão"
25070,3,1,"martin"
3558,3,1,"artrite"
31874,3,1,"prescreva"
18596,3,1,"garantir"
2050,3,1,"adornar"
45817,3,2,"Escrevendo"
23563,3,2,"aprendendo"
37222,3,1,"sincero"
38103,3,1,"fonte"
30184,3,1,"perpetuar"
39181,3,1,"fogão"
8312,3,3,"ágil"
125436,3,1,"mirtilo"
19295,3,1,"curar"
36420,3,1,"sensibilidade"
53626,3,1,"ideias"
54069,3,1,"razões"
18384,3,1,"ganancioso"
58890,3,1,"fluxo"
33574,3,1,"recibo"
70291,3,1,"agarrou"
24734,3,1,"principal"
41950,3,1,"transplante"
23447,3,1,"lançar"
6022,3,1,"marca"
177928,3,1,"recusar"
51079,3,1,"robô"
56241,3,1,"piada"
212324,3,1,"voltar"
10931,3,1,"ousar"
41544,3,3,"pegar"
202975,3,1,"vomitar"
29532,3,1,"perdiz"
11548,3,1,"demência"
173662,3,1,"crescer"
16651,3,3,"porque"
191008,3,1,"subir"
41520,3,1,"tomtit"
27356,3,1,"barulho"
188614,3,1,"acompanhar"
475683,3,1,"cesariana"
19147,3,1,"ter"
50966,3,1,"chocado"
2836,3,1,"anêmico"
53892,3,1,"Animais"
21612,3,1,"inovar"
12016,3,1,"diabete"
11812,3,1,"merecer"
41056,3,2,"pensei"
33881,3,1,"evitar"
48609,3,1,"tordo"
6373,3,1,"construir"
11888,3,1,"detectar"
15225,3,1,"externo"
12839,3,1,"diversificar"
54364,3,2,"Nunca"
12420,3,1,"desconforto"
2820,3,1,"amputação"
25667,3,1,"meio"
53829,3,1,"lentamente"
32625,3,1,"colocado"
43882,3,1,"valioso"
36705,3,1,"forma"
27550,3,2,"no"
24598,3,1,"arara"
41212,3,1,"maré"
497970,3,1,"voltar"
14959,3,1,"trocar"
37972,3,2,"alguns"
29490,3,1,"parte"
18864,3,1,"meio"
15720,3,1,"companheiro"
7830,3,1,"infância"
40600,3,1,"dentes"
23333,3,3,"língua"
180911,3,1,"molusco"
15580,3,1,"fatal"
41060,3,2,"bondoso"
21897,3,1,"interessante"
41140,3,2,"pronto"
22128,3,1,"investigar"
45149,3,4,"qual"
28207,3,3,"apenas"
4694,3,1,"batendo"
251103,3,1,"desprezar"
38536,3,1,"primavera"
52922,3,1,"imprudentemente"
53422,3,1,"ferramenta"
177940,3,1,"cair"
50936,3,1,"obter"
8571,3,1,"cacatua"
11865,3,1,"destino"
32789,3,2,"colocar"
6213,3,1,"tolerante"
199653,3,1,"descer"
53678,3,1,"vamos"
44560,3,1,"lavandisca"
27065,3,1,"filhote"
14342,3,1,"enérgico"
2828,3,2,"uma"
23379,3,1,"cotovia"
2002,3,1,"ajustar"
38049,3,1,"ferida"
76109,3,1,"lamentavelmente"
50829,3,1,"curioso"
14286,3,1,"encorajar"
8538,3,1,"sabugo"
41050,3,1,"completamente"
24283,3,1,"mais"
15698,3,2,"sentimento"
104740,3,1,"antibióticos"
173998,3,1,"lidar"
35537,3,1,"satisfazer"
45211,3,3,"qual"
5281,3,1,"abetouro"
39992,3,1,"jurar"
51643,3,1,"nuvem"
45757,3,2,"valor"
58436,3,1,"desafiante"
11401,3,1,"deficiência"
30350,3,1,"faisão"
17683,3,1,"genético"
36163,3,1,"vendo"
11813,3,1,"merecia"
174619,3,1,"descer"
26271,3,1,"mês"
50947,3,1,"aconteceu"
50640,3,2,"olhando"
36846,3,2,"brilhando"
25257,3,1,"significado"
16426,3,2,"Chão"
191028,3,1,"desenvolver"
43884,3,1,"valor"
18095,3,1,"pintassilgos"
20322,3,1,"apressar"
1042440,3,1,"tetraz"
1908,3,2,"atuar"
45972,3,1,"juventude"
14865,3,3,"todo(a)"
34083,3,1,"lembrar"
13452,3,1,"afogar"
34063,3,1,"confiar"
55911,3,1,"preso"
2835,3,1,"anemia"
14846,3,1,"noite"
18596,3,2,"garantia"
34905,3,1,"corda"
59427,3,1,"igrejas"
43271,3,2,"diferente"
50995,3,1,"obrigado"
27617,3,1,"atualmente"
24302,3,2,"olhe"
13624,3,1,"poeira"
28539,3,2,"nosso"
2714,3,1,"maravilhoso"
50626,3,1,"atingindo"
10098,3,1,"coragem"
52601,3,1,"fumegante"
19977,3,1,"poupa"
10461,3,1,"corvo"
51651,3,1,"Subiu"
9799,3,1,"essência"
3251,3,1,"apetite"
21404,3,1,"infecção"
54536,3,1,"questões"
12457,3,1,"descobrir"
15337,3,1,"fabuloso"
84073,3,1,"improvisado"
124960,3,1,"mirtilos"
31674,3,1,"oração"
19844,3,1,"buraco"
6862,3,1,"canário"
45261,3,1,"sussurrar"
3142,3,1,"alguém"
39865,3,1,"superfície"
24703,3,1,"magpie"
31600,3,1,"pobreza"
5839,3,1,"emprestar"
27167,3,1,"bom"
34073,3,1,"notável"
63105,3,1,"Estudando"
35090,3,1,"regra"
23056,3,1,"conhecimento"
16261,3,1,"flamingo"
30064,3,3,"perfeita"
23052,3,3,"conhecer"
3800,3,1,"anexar"
39212,3,1,"encalhado,preso"
32105,3,1,"provavelmente"
24001,3,1,"pintarroxo"
6540,3,2,"só"
7545,3,1,"tentilhão"
22725,3,3,"só"
22307,3,1,"questão"
13429,3,1,"deixar"
26282,3,1,"lua"
10989,3,1,"daw"
26341,3,3,"maior"
4421,3,1,"barganha"
4071,3,1,"bebê"
24101,3,1,"animado"
8700,3,1,"coincidir"
16597,3,2,"tolo"
12166,3,1,"escavando"
16992,3,1,"liberdade"
1658,3,2,"prestes"
6540,3,3,"somente"
17585,3,1,"portão"
27310,3,2,"nenhum"
30076,3,1,"realizar"
1756,3,1,"sotaque"
17872,3,1,"alegre"
37169,3,1,"boba"
42284,3,2,"tronco"
480948,3,1,"feriado"
11633,3,1,"denotar"
24916,3,1,"humanidade"
35584,3,2,"viu"
10412,3,1,"atravessar"
23836,3,2,"viver)vida"
32765,3,1,"empurrar"
8282,3,1,"claramente"
3728,3,1,"astrágalo"
5834,3,1,"nascido"
62233,3,1,"morangos"
38059,3,1,"tristeza"
44915,3,1,"estamos"
15124,3,1,"caro"
27982,3,1,"fora"
37320,3,1,"tamanho"
67561,3,1,"inconquistavel"
23468,3,1,"lei"
84686,3,1,"circunda"
6044,3,1,"bravura"
15584,3,1,"destino"
15009,3,1,"desculpa"
50843,3,1,"trazer"
45721,3,1,"funciona"
51460,3,1,"prospera"
44946,3,1,"tempo"
281843,3,1,"volante"
3816,3,1,"tentar"
52171,3,1,"raízes"
27996,3,1,"ofensiva"
23966,3,1,"linha"
47382,3,1,"solidão"
27638,3,1,"nuclear"
26487,3,1,"movendo"
13842,3,1,"comestível"
12211,3,1,"centavo"
182469,3,1,"agridoce"
25277,3,1,"carne"
12476,3,2,"debater"
62054,3,1,"tropeçou"
26817,3,1,"estreito"
5893,3,1,"limitado"
43770,3,2,"utilizar"
43781,3,1,"normalmente"
2460,3,1,"albert"
53600,3,1,"frequentemente"
22364,3,1,"gralha"
51185,3,1,"carregar"
36841,3,1,"brilhar"
18091,3,1,"dourada"
35163,3,1,"rotina"
14866,3,1,"todos"
45493,3,1,"inverno"
37129,3,1,"cartaz"
41013,3,2,"pensando"
25258,3,1,"significativo"
17719,3,1,"genuíno"
36196,3,1,"aproveitar"
22310,3,2,"É"
14444,3,1,"assegurar"
15431,3,1,"falcão"
44405,3,1,"vívido"
53204,3,1,"comparecer"
34025,3,1,"libertar"
16767,3,1,"perdão"
9626,3,1,"Controle"
44709,3,3,"foi"
17223,3,1,"diversão"
5372,3,1,"explosão"
62577,3,1,"céus"
17145,3,1,"frutífero"
55004,3,1,"habilidade"
28306,3,1,"oprimir"
41964,3,1,"armadilha"
26622,3,1,"murmurar"
58703,3,2,"Unhas/Pregos"
8994,3,2,"companheiro"
20237,3,1,"humilde"
5027,3,2,"melhor,melhorar"
16529,3,1,"Voando"
40890,3,3,"elas"
40315,3,1,"tomar"
28760,3,1,"superar"
51777,3,1,"tomar"
45123,3,1,"molhado"
44637,3,2,"necessidade"
37368,3,1,"pele"
24755,3,1,"maioria"
41484,3,2,"contou"
57770,3,1,"chegar"
84768,3,1,"ervilhas"
42579,3,1,"datilografia"
33480,3,2,"lendo"
34307,3,1,"residir"
41245,3,1,"fortemente"
15412,3,1,"fada"
55706,3,1,"variando"
2301,3,2,"concordar"
41240,3,1,"apertado"
38318,3,1,"gasto"
53546,3,1,"estudantes"
40341,3,1,"alto"
12637,3,1,"descartável"
35449,3,1,"cantou"
11686,3,1,"depender"
6944,3,1,"considerar"
5826,3,1,"entediado"
9630,3,1,"controverso"
3506,3,1,"exército"
15734,3,2,"sentir"
5005,3,1,"aposto"
39155,3,1,"tempestade"
14143,3,1,"abraçar"
13464,3,1,"farmácia"
50961,3,1,"trata"
26399,3,3,"maior"
50917,3,3,"dizer"
52627,3,1,"usando"
7777,3,1,"peito"
24049,3,2,"escutando"
25050,3,1,"casada"
11089,3,1,"querido"
52962,3,1,"beijos"
43246,3,1,"universo"
17508,3,1,"vestuário"
61511,3,1,"pular"
57107,3,1,"tropeçar"
44359,3,1,"Visão"
8331,3,1,"subir"
475711,3,1,"deionização"
42952,3,1,"subestimar"
34524,3,1,"rever"
2162,3,1,"afeição"
9095,3,1,"compreensivo"
15713,3,1,"cair"
2575,3,1,"aliviar"
67840,3,1,"gritou"
44685,3,1,"advertência"
40008,3,1,"varrer"
25135,3,1,"partida"
13210,3,1,"francamente"
25101,3,1,"massacre"
25192,3,1,"maduro"
54487,3,1,"erro"
22903,3,1,"gentileza"
13326,3,2,"sonho"
2676,3,1,"completamente"
5047,3,2,"além"
19464,3,1,"inferno"
16321,3,1,"sabor"
17860,3,2,"entregar"
27109,3,2,"Nova"
53304,3,1,"permitir"
3255,3,1,"aplauso"
48248,3,1,"merda"
44589,3,3,"caminhar,andar,marchar"
50672,3,2,"mente"
50668,3,2,"obter"
51081,3,1,"joelho"
44916,3,1,"temos"
8990,3,1,"trajeto"
41118,3,1,"atirar"
53627,3,1,"regra"
16064,3,1,"fogo"
2828,3,3,"um,uma"
3224,3,1,"vestuário"
52065,3,1,"relações"
14152,3,1,"Esnobismo"
50944,3,1,"perguntar"
12465,3,1,"discreto"
42292,3,2,"confiança"
19147,3,2,"tem//ter"
12841,3,1,"diversidade"
7364,3,2,"porque"
41529,3,1,"língua"
40040,3,1,"varrida"
1355,3,1,"sol"
52751,3,1,"amplamente"
19002,3,1,"corrimão"
12134,3,1,"diferente"
32617,3,1,"puxar"
26259,3,1,"monótono"
38000,3,1,"canção"
28164,3,3,"sobre"
2887,3,1,"velho"
51478,3,1,"retornos"
4617556,3,1,"falso"
9192,3,1,"pátio"
52608,3,1,"lutando"
39129,3,1,"parar"
39280,3,1,"esticar"
50770,3,1,"cinza"
19706,3,1,"rodovia"
6935,3,1,"balanço"
42420,3,2,"turquia"
50731,3,1,"ossos"
33629,3,1,"reconhece"
63495,3,1,"acumulado"
7513,3,1,"certamente"
14942,3,1,"extremamente"
24464,3,1,"lucrativo"
44434,3,1,"voz"
39192,3,2,"direito"
6550,3,1,"manteiga"
26772,3,1,"nu"
28094,3,1,"ok"
45030,3,2,"quando,bem"
51050,3,1,"sepultado"
36972,3,1,"tiro"
61511,3,2,"pula"
15696,3,2,"sinto"
11832,3,1,"desejo"
25397,3,1,"derreter"
50804,3,2,"mundos"
23146,3,1,"lacônico"
11085,3,1,"lidando"
49760,3,1,"claro"
49932,3,2,"rapidamente"
38680,3,1,"fase"
43138,3,1,"desdobrar"
226073,3,1,"LILO"
19841,3,1,"Segurando"
3229,3,1,"apelo"
56209,3,1,"transmissões"
26910,3,1,"quase"
16972,3,1,"livre"
23052,3,4,"sabe"
7353,3,2,"capturado"
51295,3,1,"braços"
11118,3,1,"morrendo"
45806,3,1,"pulso"
51311,3,1,"colocou"
1830,3,1,"preciso"
28539,3,3,"nosso/nossa"
33626,3,1,"reconhecimento"
11353,3,1,"profundamente"
43910,3,1,"vaidade"
25264,3,2,"destinado"
18605,3,1,"guardião"
53135,3,2,"trair"
54704,3,1,"Objetivos"
29078,3,1,"doloroso"
2539,3,3,"todo"
1909,3,1,"agindo"
42611,3,1,"feio"
6410,3,1,"vagabundo"
10942,3,1,"escuridão"
45570,3,1,"testemunhar"
31618,3,1,"poderoso"
44375,3,1,"vista"
60,3,5,"ums"
39298,3,1,"greve"
6156,3,1,"ponte"
51072,3,1,"oração"
9827,3,1,"esquina"
10343,3,1,"chorou"
9181,3,1,"concluir"
38266,3,1,"espetacular"
41543,3,2,"demais"
42569,3,1,"escrever"
12991,3,2,"fazendo,indo"
124427,3,1,"LAN"
10127,3,1,"cobrir"
20285,3,2,"fome"
44900,3,3,"Jeito"
41131,3,1,"garganta"
5711,3,1,"vínculo"
6163,3,1,"breve"
69799,3,1,"tropeços"
4023,3,1,"desajeitado"
8410,3,1,"roupas"
37446,3,1,"gíria"
50821,3,1,"fazer"
21534,3,1,"herdado"
27819,3,1,"obrigatório"
15663,3,1,"característica"
50653,3,2,"amigos(a)"
42051,3,1,"tendência"
54199,3,1,"empurrar"
14730,3,1,"ensaio"
51428,3,1,"permanecer"
56282,3,1,"medos"
59930,3,1,"hábito"
30011,3,2,"pessoa"
23585,3,1,"folhas"
41053,3,3,"aqueles(as)"
6540,3,4,"porém"
19626,3,1,"secreto"
26790,3,1,"soneca"
50724,3,1,"cheia"
50661,3,1,"tomando"
19107,3,1,"ferida"
42666,3,1,"incapaz"
52727,3,1,"preocupações"
36413,3,1,"sentido"
40313,3,1,"tomado"
53870,3,1,"gemendo"
23292,3,1,"pousou"
14039,3,1,"elevação"
25272,3,1,"medir"
50654,3,1,"parece"
40602,3,1,"dentes"
50972,3,1,"pretender"
17879,3,1,"voluntariamente"
10024,3,1,"contar,enumerar"
70091,3,1,"significado"
42291,3,1,"treliça"
10381,3,2,"críticas"
52156,3,1,"dificil"
43014,3,2,"compreender"
43666,3,2,"erguer"
23211,3,1,"lago"
25112,3,1,"mestre"
20425,3,1,"hífen"
3139,3,2,"qualquer"
7065,3,1,"cuidadosamente"
24354,3,1,"perdendo"
52283,3,1,"esfregou"
54246,3,1,"precisava"
31924,3,1,"pressão"
35854,3,1,"gritando"
24764,3,1,"fazendo"
7836,3,1,"crianças"
58876,3,1,"derrotado"
35717,3,1,"cheiro"
2998,3,2,"outro"
40307,3,3,"pegar"
34847,3,1,"rolar"
35240,3,1,"tristeza"
19007,3,1,"bonito"
32228,3,1,"progresso"
3622,3,1,"sono"
6344,3,1,"orçamento"
24414,3,1,"baixo"
56006,3,1,"adeus"
28581,3,1,"resultado"
14345,3,1,"energia"
13481,3,1,"seco"
34631,3,1,"enigma"
25050,3,2,"casado"
6114,3,1,"raça"
49199,3,1,"pulmões"
38740,3,2,"permanecer"
53970,3,1,"pedreiros"
17863,3,1,"dado"
13380,3,1,"aprofundar"
123598,3,1,"roosevelt"
529683,3,1,"simultaneamente"
177576,3,2,"terminar"
47374,3,1,"lógia"
6208,3,1,"radiodifusão"
4834,3,2,"ser"
11075,3,1,"mortal"
28003,3,1,"escritório"
25535,3,1,"conheceu"
52639,3,1,"arrasado"
51666,3,1,"acontecer"
17482,3,1,"jardim"
36934,3,1,"costa,litoral"
54852,3,2,"esperançosamente"
27528,3,1,"nariz"
41282,3,3,"vez"
45327,3,1,"quem"
24757,3,3,"executar"
52090,3,1,"iniciar"
33041,3,1,"Sair"
36112,3,1,"seção"
1658,3,3,"aproximadamente"
18077,3,1,"ouro"
131180,3,1,"Leopardo(a)"
50553,3,1,"treliça"
36064,3,1,"lugar"
19531,3,2,"sua"
30993,3,1,"agradável"
41124,3,1,"emoção"
53643,3,1,"pilares"
50964,3,1,"governada"
23499,3,2,"deitar"
41056,3,3,"pensou"
32305,3,1,"prova"
54240,3,1,"sussurrou"
16593,3,1,"comida"
22309,3,4,"que"
50936,3,2,"ficar"
16772,3,1,"esquecido"
21071,3,1,"recebida"
38180,3,1,"Duração"
7057,3,2,"cuidar"
5398,3,1,"sangrar"
44146,3,2,"muito,própria,mui,identico"
56668,3,1,"robbins"
17769,3,3,"ter"
51822,3,2,"paredes,muros"
16548,3,1,"foco"
42098,3,1,"complicado"
7949,3,1,"coro"
25703,3,1,"poderoso"
12107,3,2,"fiz"
28947,3,1,"dever"
36169,3,1,"aparentemente"
38886,3,1,"aço"
17052,3,1,"assustado"
40977,3,1,"grosso"
33292,3,1,"alcance"
45107,3,2,"saiu"
34887,3,3,"quarto"
38541,3,1,"escrevi"
25400,3,1,"fusão"
34597,3,1,"ritmo"
27108,3,1,"todavia"
4834,3,3,"sendo"
19754,3,2,"seu/sua"
148520,3,1,"love"
37641,3,1,"Inteligente"
44643,3,1,"guerra"
53843,3,1,"assustadora"
25246,3,1,"refeição"
12882,3,3,"executar"
43111,3,1,"inesperado"
38659,3,2,"Apunhalar"
23555,3,1,"saltar"
27608,3,1,"novidade"
25112,3,2,"dominar"
9132,3,1,"esconder"
42359,3,1,"tombar"
40912,3,1,"teoria"
50901,3,1,"dando"
2694,3,2,"eternamente"
13874,3,1,"eficaz"
40514,3,1,"chá"
25688,3,1,"meio"
50965,3,1,"outros"
38112,3,1,"sul"
37025,3,1,"encolher"
54683,3,1,"desafios"
6290,3,1,"escovar"
65813,3,1,"tomando"
1695601,3,2,"temer"
59635,3,1,"amassado"
6060,3,1,"pão"
51721,3,1,"cortejando"
7253,3,2,"Gatos"
36049,3,1,"procurar"
51245,3,2,"viveu"
23163,3,1,"escada"
128833,3,1,"IDE"
6103,3,1,"respiração"
54249,3,1,"contemplando"
3759,3,1,"comeu"
4162,3,1,"mau"
23596,3,1,"LED"
37049,3,1,"fechar"
20843,3,2,"categorizado"
11840,3,1,"desespero"
27600,3,1,"romance"
23822,3,2,"mentira"
28303,3,2,"oposto"
64234,3,1,"enojado"
50811,3,1,"alcançado"
6016,3,3,"ramo"
8255,3,1,"cadáver"
12927,3,2,"cachorro"
38128,3,1,"sul"
38857,3,1,"roubar"
5255,3,1,"bispo"
18728,3,1,"cara"
11668,3,1,"negar"
32983,3,2,"depressa"
5852,3,1,"chefe"
45750,3,2,"preocupe"
5666,3,1,"ousado"
201678,3,1,"LSB"
41732,3,1,"Cidade"
45710,3,1,"trabalhando"
30551,3,1,"apanhou"
50658,3,1,"pensa"
20187,3,3,"embora"
52124,3,1,"implorou"
23536,3,1,"levando"
44155,3,1,"embarcação"
37972,3,3,"algumas"
3532,3,1,"prestando"
22330,3,1,"própria"
34195,3,1,"substituir"
2238,3,2,"novamente"
104547,3,1,"cortiços"
40865,3,2,"obrigado"
34319,3,1,"renúncia"
2345,3,1,"intenção"
44637,3,3,"necessita"
53006,3,1,"machucar"
25426,3,1,"ameaça"
17939,3,1,"vislumbre"
31017,3,2,"abundância"
2630,3,2,"junto"
12107,3,3,"fez"
17208,3,1,"completamente"
6889,3,1,"doce"
57001,3,1,"quadril"
104729,3,1,"avanços"
40460,3,1,"tarefa"
45310,3,3,"qual"
57563,3,1,"testemunhado"
6306,3,1,"bolha"
23727,3,1,"carta"
43804,3,1,"absolutamente"
2237,3,1,"depois"
2071,3,1,"antecipadamente"
50655,3,1,"carrega"
39088,3,1,"roubou"
475781,3,1,"LSM"
55881,3,1,"pesquisadores"
52735,3,1,"permitir"
46106,3,1,"concordou"
51616,3,1,"buraco"
6348,3,1,"amortecedor"
36910,3,1,"atingir"
26936,3,1,"pescoço"
32549,3,1,"público"
45968,3,4,"teu"
23443,3,1,"rindo"
51362,3,1,"desperdiçado"
939,3,2,"Maio"
53694,3,1,"problemas"
53693,3,1,"extenso"
5089,3,2,"oferta"
17089,3,1,"frente"
41009,3,2,"achar"
16815,3,1,"adiante"
19482,3,2,"ajudar"
77190,3,1,"citações"
22918,3,1,"reino"
20194,3,1,"uivando"
15524,3,1,"despedida"
25181,3,2,"importar"
663,3,2,"me"
31754,3,1,"situação"
25479,3,1,"misericórdia"
14856,3,2,"sempre"
16212,3,1,"consertar"
20281,3,1,"fome"
6772,3,1,"chamando"
53128,3,1,"reclamando"
3448,3,1,"discutir"
41490,3,1,"pedágio"
45616,3,1,"mulheres"
37359,3,1,"habilidade"
51191,3,1,"horas"
54700,3,1,"Libertou"
13618,3,1,"durante"
48382,3,1,"faminto"
2879,3,1,"âncora"
42013,3,1,"tesouro"
1695581,3,2,"humanidade"
33425,3,1,"cru"
45826,3,1,"escrito"
52032,3,1,"adicionado"
51462,3,1,"espalhar"
3688,3,1,"assistente"
5239,3,1,"nascimento"
23715,3,3,"permitir"
57972,3,1,"mercedes"
13966,3,1,"ancião"
14879,3,1,"mal"
43771,3,2,"usado"
9374,3,1,"conectado"
41545,3,1,"ferramenta"
475765,3,1,"LGPL"
44941,3,1,"vestindo"
24738,3,1,"principalmente"
53263,3,1,"pertence"
4671,3,2,"suportar"
51403,3,1,"tipos"
50944,3,2,"perguntou"
31164,3,1,"ponto"
36761,3,1,"derrubar"
39839,3,1,"suposto"
18983,3,1,"punhado"
32454,3,1,"orgulhosamente"
30876,3,1,"simples"
51643,3,2,"nuvens"
39606,3,1,"sofrimento"
36143,3,3,"ver"
5830,3,1,"aborrecido"
23407,3,2,"atrasado"
4012,3,2,"fora"
38200,3,1,"faísca"
10028,3,1,"balção"
29057,3,1,"página"
127400,3,1,"cabeceira"
51923,3,1,"notou"
2695,3,2,"estou"
10867,3,1,"danificar"
16008,3,1,"finalmente"
36909,3,1,"sacudiu"
34626,3,1,"livrar"
39452,3,1,"assunto"
56070,3,1,"preocupações"
36723,3,1,"afiado"
142092,3,1,"vagueia"
1964,3,1,"Endereço"
7731,3,2,"entusiasmar,alegrar"
31876,3,2,"prescrição"
39578,3,3,"tão"
18479,3,1,"controle"
32464,3,1,"fornecer"
55710,3,1,"impede"
63442,3,1,"sementes"
41596,3,1,"atualidade"
24638,3,2,"fez"
14736,3,1,"estabelecer"
54403,3,1,"compartilhado"
3973,3,3,"média"
4847,3,1,"crença"
5221,3,3,"ave"
43255,3,1,"desconhecido"
23446,3,2,"risada"
31596,3,1,"despejar"
59783,3,1,"encharcado"
10700,3,1,"cortina"
