,trigram,freq
21780,"('first_ADJ', 'convey_VERB', 'much_ADJ')",1
21889,"('listener_NOUN', 'whose_PRON', 'opinion_NOUN')",1
21593,"('Phillip_NOUN', ""'s_PART"", 'manner_NOUN')",1
21586,"('return_NOUN', 'highly_ADV', 'gratify_ADJ')",1
21581,"('sister_NOUN', 'mister_NOUN', 'Collins_NOUN')",1
21718,"('uncle_NOUN', ""'s_PART"", 'invitation_NOUN')",1
21666,"('people_NOUN', ""'s_PART"", 'engagement_NOUN')",1
21673,"('Collins_NOUN', ""'s_PART"", 'scruple_NOUN')",1
21962,"('room_NOUN', 'Elizabeth_ADJ', 'feel_NOUN')",1
22191,"('reason_NOUN', 'mister_NOUN', 'Wickham_NOUN')",1
22030,"('room_NOUN', 'mister_NOUN', 'Wickham_NOUN')",1
22009,"('person_NOUN', 'countenance_NOUN', 'air_NOUN')",1
21993,"('creditable_ADJ', 'gentlemanlike_NOUN', 'set_NOUN')",1
22105,"('officer_NOUN', 'mister_NOUN', 'Collins_NOUN')",1
24362,"('Bingley_NOUN', 'Vain_DET', 'indeed_NOUN')",1
24360,"('poor_ADJ', 'miss_PROPN', 'Bingley_NOUN')",1
24352,"('information_NOUN', 'make_VERB', 'Elizabeth_ADJ')",1
24421,"('arrogant_NOUN', 'conceited_ADJ', 'woman_NOUN')",1
24125,"('lose_ADJ', 'every_DET', 'point_NOUN')",1
24256,"('lady_ADJ', 'Catherine_PROPN', 'de_NOUN')",1
24254,"('de_NOUN', 'bourgh_NOUN', 'lady_ADJ')",1
24223,"('matter_NOUN', 'mister_NOUN', 'Wickham_NOUN')",1
24225,"('Wickham_NOUN', ""'s_PART"", 'attention_NOUN')",1
24222,"('little_ADJ', 'matter_NOUN', 'mister_NOUN')",1
24795,"('idea_NOUN', 'interested_ADJ', 'people_NOUN')",1
24892,"('father_NOUN', ""'s_PART"", 'favourite_NOUN')",1
24549,"('Phillip_NOUN', ""'s_PART"", 'supper_NOUN')",1
23546,"('father_NOUN', 'begin_VERB', 'life_NOUN')",1
23544,"('care_NOUN', '_My__NOUN', 'father_NOUN')",1
23613,"('father_NOUN', ""'s_PART"", 'active_ADJ')",1
23600,"('friend_NOUN', 'mister_NOUN', 'Darcy_NOUN')",1
23599,"('confidential_ADJ', 'friend_NOUN', 'mister_NOUN')",1
23598,"('intimate_ADJ', 'confidential_ADJ', 'friend_NOUN')",1
23296,"('thorough_NOUN', 'determine_ADJ', 'dislike_NOUN')",1
23328,"('father_NOUN', ""'s_PART"", 'uncommon_ADJ')",1
23406,"('minute_NOUN', ""'_PART"", 'reflection_NOUN')",1
23416,"('boasting_ADJ', 'one_NUM', 'day_NOUN')",1
24073,"('agreeable_ADJ', 'allowing_ADJ', 'something_NOUN')",1
24000,"('sweet_NOUN', 'temper_VERB', 'amiable_ADJ')",1
24002,"('amiable_ADJ', 'charming_ADJ', 'man_NOUN')",1
55959,"('audible_ADJ', 'grinding_NOUN', 'sound_NOUN')",1
5287,"('Bingley_NOUN', ""'s_PART"", 'first_ADJ')",1
5279,"('civil_ADJ', 'self_ADJ', 'command_NOUN')",1
5224,"('intelligent_ADJ', 'young_ADJ', 'woman_NOUN')",1
5223,"('sensible_ADJ', 'intelligent_ADJ', 'young_ADJ')",1
5375,"('many_ADJ', 'pretty_NOUN', 'women_NOUN')",1
5374,"('great_ADJ', 'many_ADJ', 'pretty_NOUN')",1
5180,"('nature_NOUN', 'inoffensive_ADJ', 'friendly_ADJ')",1
5109,"('small_ADJ', 'market_NOUN', 'town_NOUN')",1
4320,"('man_NOUN', ""'s_PART"", 'sister_NOUN')",1
4533,"('brother_NOUN', ""'s_PART"", 'fortune_NOUN')",1
4470,"('first_ADJ', 'private_ADJ', 'seminary_NOUN')",1
4297,"('everybody_NOUN', ""'s_PART"", 'character_NOUN')",1
4697,"('age_NOUN', 'two_NUM', 'year_NOUN')",1
7510,"('world_NOUN', 'Every_DET', 'savage_NOUN')",1
7312,"('family_NOUN', 'work_VERB', 'hard_ADJ')",1
6264,"('love_NOUN', 'without_ADP', 'encouragement_NOUN')",1
6058,"('brother_NOUN', ""'s_PART"", 'admiration_NOUN')",1
6399,"('large_ADJ', 'mixe_ADJ', 'partie_NOUN')",1
6544,"('company_NOUN', 'four_NUM', 'time_NOUN')",1
1544,"('sarcastic_ADJ', 'humour_NOUN', 'reserve_NOUN')",1
1543,"('part_NOUN', 'sarcastic_ADJ', 'humour_NOUN')",1
1542,"('quick_ADJ', 'part_NOUN', 'sarcastic_ADJ')",1
1580,"('understanding_NOUN', 'little_ADJ', 'information_NOUN')",1
1566,"('character_NOUN', '_Her__NOUN', 'mind_NOUN')",1
1495,"('many_ADJ', 'young_ADJ', 'man_NOUN')",1
1472,"('last_ADJ', 'twenty_NUM', 'year_NOUN')",1
1749,"('selfish_ADJ', 'hypocritical_ADJ', 'woman_NOUN')",1
1901,"('mister_NOUN', 'Bennet_PROPN', 'impossible_ADJ')",1
1920,"('fortnight_NOUN', ""'s_PART"", 'acquaintance_NOUN')",1
403,"('puzzle_NOUN', 'major_PROPN', 'major_ADJ')",1
106,"('clear_ADJ', 'feel_PROPN', 'calm_NOUN')",1
349,"('cell_NOUN', '40_NUM', 'chorus_NOUN')",1
358,"('prison_NOUN', 'break_VERB', 'anthem_NOUN')",1
352,"('whisper_NOUN', 'prison_NOUN', 'break_NOUN')",1
351,"('chorus_NOUN', 'whisper_NOUN', 'prison_NOUN')",1
315,"('murder_NOUN', 'first_ADJ', 'degree_NOUN')",1
280,"('break_NOUN', 'anthey_NOUN', 'chorus_NOUN')",1
811,"('wife_NOUN', 'however_ADV', 'little_ADJ')",1
781,"('visit_NOUN', 'librivox.org_NOUN', 'pride_NOUN')",1
780,"('please_ADJ', 'visit_NOUN', 'librivox.org_NOUN')",1
2177,"('dear_ADJ', 'mister_NOUN', 'Bennet_NOUN')",1
3499,"('Netherfield_ADJ', 'party_NOUN', 'mister_NOUN')",1
3486,"('whole_ADJ', 'family_NOUN', 'mrs_NOUN')",1
3530,"('quieter_ADJ', 'way_NOUN', 'Elizabeth_ADJ')",1
3531,"('way_NOUN', 'Elizabeth_ADJ', 'feel_NOUN')",1
3155,"('time_NOUN', 'mister_NOUN', 'Darcy_NOUN')",1
3315,"('room_NOUN', 'say_VERB', 'mister_NOUN')",1
3287,"('many_ADJ', 'pleasant_ADJ', 'girl_NOUN')",1
3892,"('lace_NOUN', 'upon_ADP', 'mrs_NOUN')",1
3881,"('life_NOUN', 'see_VERB', 'anything_NOUN')",1
3960,"('disagreeable_ADJ', 'horrid_ADJ', 'man_NOUN')",1
3643,"('wife_NOUN', ""'s_PART"", 'view_NOUN')",1
3733,"('second_ADJ', 'time_NOUN', 'first_ADJ')",1
2509,"('Bingley_NOUN', ""'s_PART"", 'heart_NOUN')",1
2526,"('Netherfield_NOUN', 'said_VERB', 'mrs_NOUN')",1
2442,"('second_ADJ', 'hand_NOUN', 'intelligence_NOUN')",1
2467,"('handsome_NOUN', 'extremely_ADV', 'agreeable_ADJ')",1
2465,"('young_ADJ', 'wonderfully_ADJ', 'handsome_NOUN')",1
2419,"('question_NOUN', 'ingenious_ADJ', 'supposition_NOUN')",1
2307,"('acquaintance_NOUN', 'every_DET', 'day_NOUN')",1
2983,"('forbidding_ADJ', 'disagreeable_ADJ', 'countenance_NOUN')",1
2837,"('easy_ADJ', 'unaffect_ADJ', 'manner_NOUN')",1
2880,"('feature_NOUN', 'noble_ADJ', 'mie_NOUN')",1
2878,"('person_NOUN', 'handsome_DET', 'feature_NOUN')",1
2876,"('fine_NOUN', 'tall_NOUN', 'person_NOUN')",1
2822,"('young_ADJ', 'man_NOUN', 'mister_NOUN')",1
12358,"('deep_NOUN', 'intricate_ADJ', 'character_NOUN')",1
12832,"('work_NOUN', '_my__NOUN', 'daughter_NOUN')",1
12810,"('home_NOUN', 'I_PRON', 'fancy_NOUN')",1
12884,"('pleasant_ADJ', 'young_ADJ', 'woman_NOUN')",1
12548,"('vast_ADJ', 'deal_ADJ', 'pleasanter_NOUN')",1
12706,"('eyes_NOUN', 'toward_ADP', 'mister_NOUN')",1
11589,"('united_ADJ', 'mrs_NOUN', 'Hurst_ADJ')",1
11311,"('table_NOUN', 'cover_DET', 'screen_NOUN')",1
11961,"('girl_NOUN', 'reach_VERB', 'Netherfield_ADJ')",1
11975,"('apparent_ADJ', 'danger_NOUN', 'mrs_NOUN')",1
12019,"('daughter_NOUN', ""'s_PART"", 'proposal_NOUN')",1
11873,"('sister_NOUN', ""'s_PART"", 'room_NOUN')",1
11792,"('brother_NOUN', ""'s_PART"", 'proposal_NOUN')",1
14085,"('necessary_ADJ', 'business_NOUN', 'undone_NOUN')",1
13896,"('careless_NOUN', 'way_AUX', 'imaginable_ADJ')",1
13975,"('little_ADJ', 'recent_ADJ', 'piece_NOUN')",1
14625,"('great_ADJ', 'tall_NOUN', 'fellow_NOUN')",1
14426,"('yield_NOUN', 'without_ADP', 'conviction_NOUN')",1
13272,"('uncle_NOUN', ""'s_PART"", 'good_ADJ')",1
13263,"('natural_ADJ', 'self_ADJ', 'consequence_NOUN')",1
13256,"('high_ADJ', 'animal_ADJ', 'spirit_NOUN')",1
13203,"('yogist_NOUN', 'shall_AUX', 'tax_NOUN')",1
13235,"('good_ADJ', 'humour_ADJ', 'countenance_NOUN')",1
13242,"('mother_NOUN', 'whose_PRON', 'affection_NOUN')",1
13324,"('mother_NOUN', ""'s_PART"", 'ear_NOUN')",1
13059,"('slight_NOUN', 'thin_ADP', 'sort_NOUN')",1
13043,"('stout_NOUN', 'healthy_ADJ', 'love_NOUN')",1
13042,"('fine_NOUN', 'stout_NOUN', 'healthy_ADJ')",1
13037,"('love_NOUN', 'say_VERB', 'Darcy_NOUN')",1
13013,"('way_NOUN', 'I_PRON', 'wonder_NOUN')",1
13086,"('Elizabeth_ADJ', 'tremble_ADJ', 'lest_NOUN')",1
13110,"('short_ADJ', 'silence_NOUN', 'mrs_NOUN')",1
13808,"('charm_NOUN', 'long_ADP', 'letter_NOUN')",1
13752,"('beautiful_ADJ', 'little_ADJ', 'design_NOUN')",1
13432,"('relation_NOUN', ""'_PART"", 'behaviour_NOUN')",1
13542,"('sister_NOUN', 'mister_NOUN', 'Hurst_ADJ')",1
8932,"('day_NOUN', ""'s_PART"", 'tete_NOUN')",1
9039,"('Bingley_NOUN', ""'s_PART"", 'chaise_NOUN')",1
8616,"('anybody_NOUN', ""'s_PART"", 'child_NOUN')",1
8746,"('smart_ADJ', 'young_ADJ', 'colonel_NOUN')",1
9365,"('little_ADJ', 'trifling_NOUN', 'cold_NOUN')",1
9138,"('many_ADJ', 'cheerful_ADJ', 'prognostic_NOUN')",1
9084,"('farm_NOUN', 'much_ADV', 'oftener_ADJ')",1
9103,"('mother_NOUN', ""'s_PART"", 'purpose_NOUN')",1
8091,"('lady_NOUN', ""'s_PART"", 'imagination_NOUN')",1
7858,"('hour_NOUN', 'mister_NOUN', 'Darcy_NOUN')",1
7857,"('half_ADJ', 'hour_NOUN', 'mister_NOUN')",1
8438,"('officer_NOUN', ""'_PART"", 'name_NOUN')",1
8428,"('intelligence_NOUN', 'Every_DET', 'day_NOUN')",1
8595,"('dear_NOUN', 'said_VERB', 'mrs_NOUN')",1
8214,"('fortune_NOUN', 'though_SCONJ', 'ample_ADJ')",1
8212,"('mother_NOUN', ""'s_PART"", 'fortune_NOUN')",1
8182,"('Bennet_NOUN', ""'s_PART"", 'property_NOUN')",1
8312,"('milliner_NOUN', ""'s_PART"", 'shop_NOUN')",1
10703,"('world_NOUN', 'reply_VERB', 'Darcy_NOUN')",1
10731,"('friend_NOUN', ""'s_PART"", 'vulgar_ADJ')",1
10405,"('petticoat_NOUN', 'six_NUM', 'inch_NOUN')",1
10534,"('country_ADJ', 'town_NOUN', 'indifference_NOUN')",1
9726,"('mister_NOUN', 'Hurst_ADJ', 'nothing_NOUN')",1
9851,"('little_ADJ', 'beside_NOUN', 'expression_NOUN')",1
9588,"('officer_NOUN', ""'_PART"", 'wive_NOUN')",1
9705,"('brother_NOUN', ""'s_PART"", 'manner_NOUN')",1
9627,"('ankle_NOUN', 'dirty_NOUN', 'stocking_NOUN')",1
9619,"('last_ADJ', 'within_ADP', 'view_NOUN')",1
9946,"('feverish_ADJ', 'symptom_NOUN', 'increased_ADJ')",1
9983,"('struck_NOUN', 'three_NUM', 'Elizabeth_ADJ')",1
9966,"('lady_NOUN', 'often_ADV', 'absent_ADJ')",1
10106,"('much_ADJ', 'superior_ADJ', 'solicitude_NOUN')",1
47079,"('volatile_ADJ', 'pack_NOUN', 'brother_NOUN')",1
47096,"('snarling_ADJ', 'gray_NOUN', 'wolf_NOUN')",1
47045,"('man_NOUN', '’s_DET', 'land_NOUN')",1
46898,"('nudge_NOUN', 'Austin_ADP', 'Mark_NOUN')",1
46779,"('steel_ADJ', 'hard_ADJ', 'voice_NOUN')",1
47337,"('quick_ADJ', 'gasp_NOUN', 'gasp_NOUN')",1
47187,"('vicious_NOUN', 'unveiled_ADJ', 'loathing_NOUN')",1
47175,"('frightening_ADJ', 'truly_ADV', 'frightening_ADJ')",1
47117,"('Paul_ADJ', 'get_NOUN', 'hurt_NOUN')",1
47298,"('vision_NOUN', 'last_ADJ', 'week_NOUN')",1
46116,"('werewolve_NOUN', ""'_ADP"", 'treaty_NOUN')",1
46111,"('human_ADJ', 'make_VERB', 'sure_ADJ')",1
46060,"('painful_NOUN', 'three_NUM', 'day_NOUN')",1
46225,"('face_NOUN', 'gett_VERB', 'hot_ADJ')",1
45946,"('past_ADJ', 'three_NUM', 'day_NOUN')",1
46543,"('conclusion_NOUN', 'last_ADJ', 'night_NOUN')",1
46542,"('wrong_ADJ', 'conclusion_NOUN', 'last_ADJ')",1
46575,"('night_NOUN', 'Misse_VERB', 'information_NOUN')",1
46573,"('motife_NOUN', 'last_ADJ', 'night_NOUN')",1
46656,"('year_NOUN', 'old_ADJ', 'ever_NOUN')",1
46655,"('half_ADJ', 'year_NOUN', 'old_ADJ')",1
46669,"('black_NOUN', 't-_X', 'shirt_NOUN')",1
46682,"('grease_ADJ', 'smeare_VERB', 'jean_NOUN')",1
48687,"('seat_NOUN', 'quickly_ADV', 'mister_NOUN')",1
48770,"('paper_NOUN', 'back_ADV', 'Alice_NOUN')",1
48586,"('trouble_NOUN', '“I_ADJ', 'hope_NOUN')",1
48423,"('full_ADJ', 'blown_ADJ', 'grin_NOUN')",1
48843,"('Quileute_NOUN', ""'_ADP"", 'involvement_NOUN')",1
48821,"('Quileute_ADJ', 'boundary_ADJ', 'line_NOUN')",1
48382,"('conclusion_NOUN', 'everyone_PRON', 'else_ADJ')",1
47874,"('trouble_NOUN', 'make_VERB', 'life_NOUN')",1
47638,"('difficult_ADJ', 'math_NOUN', 'problem_NOUN')",1
47629,"('odd_NOUN', 'speculative_ADJ', 'expression_NOUN')",1
47713,"('watch_ADJ', 'Edward_PROPN', 'suffer_NOUN')",1
47671,"('macabre_NOUN', 'tower_ADP', 'room_NOUN')",1
48247,"('principal_NOUN', '’s_DET', 'voice_NOUN')",1
48235,"('mister_NOUN', 'Crowley_NOUN', '“Get_NOUN')",1
48206,"('big_NOUN', 'warm_NOUN', 'waist_NOUN')",1
48327,"('sentence_NOUN', '“Ah_ADV', 'mister_NOUN')",1
48291,"('ominous_ADJ', 'storm_NOUN', 'cloud_NOUN')",1
48035,"('sarcasm_NOUN', 'fading_VERB', '“I_ADJ')",1
47987,"('fire_NOUN', '“Yeah_ADV', 'right_ADJ')",1
48141,"('’t_ADJ', 'matter_NOUN', 'right_ADJ')",1
48087,"('patient_NOUN', '“I_ADJ', 'er_NOUN')",1
48086,"('calm_ADJ', 'patient_NOUN', '“I_ADJ')",1
43676,"('surprise_NOUN', 'pop_VERB', 'wider_NOUN')",1
43613,"('faint_ADJ', 'bright_NOUN', 'spot_NOUN')",1
43627,"('black_NOUN', 'object_NOUN', 'around_NOUN')",1
43626,"('mysterious_ADJ', 'black_NOUN', 'object_NOUN')",1
43353,"('awful_ADJ', 'last_ADJ', 'memory_NOUN')",1
43436,"('game_NOUN', 'instantly_ADV', 'suspicious_ADJ')",1
44007,"('shivering_NOUN', 'black_ADJ', 'glass_NOUN')",1
43958,"('police_NOUN', 'cruiser_NOUN', 'Charlie_NOUN')",1
44088,"('home_ADJ', '“You_ADP', '’ve_NOUN')",1
44082,"('first_ADJ', 'building_NOUN', 'signaling_NOUN')",1
44078,"('forest_NOUN', 'give_VERB', 'way_NOUN')",1
43775,"('truck_NOUN', '’s_DET', 'engine_NOUN')",1
43726,"('anxious_ADJ', 'Alice_ADP', 'see_NOUN')",1
43745,"('future_NOUN', 'get_PART', 'lost_NOUN')",1
43826,"('decision_NOUN', 'Utterly_ADV', 'unpredictable_ADJ')",1
42683,"('hake_NOUN', '“ten_NUM', 'year_NOUN')",1
43096,"('night_NOUN', '’s_ADP', 'work_NOUN')",1
43048,"('belt_NOUN', '“Sure_ADV', 'sure_ADJ')",1
43022,"('good_ADJ', 'person_NOUN', 'Nice_NOUN')",1
45239,"('unexpect_ADJ', 'hug_NOUN', '“Impressive_ADJ')",1
45215,"('serene_ADJ', 'voice_NOUN', '“Ren&#_NOUN')",1
45222,"('’s_NOUN', 'um_NOUN', 'good_ADJ')",1
45220,"('hospitable_ADJ', '“That_DET', '’s_NOUN')",1
45384,"('phone_NOUN', 'mid_ADJ', 'ring_NOUN')",1
45181,"('buggy_NOUN', '“So_PROPN', 'Ren&#_NOUN')",1
45402,"('familiar_NOUN', 'husky_ADJ', 'voice_NOUN')",1
45802,"('fridge_NOUN', 'assembling_ADJ', 'ingredient_NOUN')",1
45607,"('curious_ADJ', 'another_DET', 'pause_NOUN')",1
45461,"('hand_NOUN', 'around_ADP', 'mine_NOUN')",1
45421,"('rocky_NOUN', 'beach_DET', 'strew_NOUN')",1
45432,"('shed_NOUN', 'warm_ADJ', 'soda_NOUN')",1
45431,"('plastic_ADJ', 'shed_NOUN', 'warm_ADJ')",1
45556,"('call_ADJ', '“Oh_ADV', 'Sorry_NOUN')",1
44406,"('gaze_NOUN', '“I_ADJ', '’m_NOUN')",1
44426,"('head_NOUN', '“I_ADJ', '’m_NOUN')",1
44352,"('palm_NOUN', 'tree_NUM', 'shadow_NOUN')",1
44530,"('last_ADJ', 'ten_NUM', 'year_NOUN')",1
44479,"('last_ADJ', 'two_NUM', 'day_NOUN')",1
44214,"('school_NOUN', 'baseball_NOUN', 'team_NOUN')",1
44213,"('high_ADJ', 'school_NOUN', 'baseball_NOUN')",1
44157,"('mind_NOUN', 'almost_ADJ', 'childlike_NOUN')",1
44156,"('interesting_ADJ', 'mind_NOUN', 'almost_ADJ')",1
44842,"('’t_ADJ', 'answer_NOUN', 'Ren&#_NOUN')",1
44830,"('corner_NOUN', '“I_ADJ', '’m_NOUN')",1
44790,"('pink_NOUN', '“That_DET', '’s_NOUN')",1
44795,"('point_NOUN', '“Found_ADP', 'anything_NOUN')",1
44551,"('eyes_NOUN', '“the_DET', 'way_NOUN')",1
44737,"('time_NOUN', 'like_ADP', 'magnet_NOUN')",1
53761,"('good_ADJ', 'look_VERB', 'bird_NOUN')",1
53670,"('voice_NOUN', 'suddenly_ADV', 'distant_ADJ')",1
53815,"('’t_ADJ', 'get_NOUN', 'mad_NOUN')",1
53832,"('serious_ADJ', 'I_PRON', '’m_NOUN')",1
53775,"('sharp_ADJ', '“Good_VERB', 'look_NOUN')",1
53796,"('tree_NOUN', '“I_ADJ', '’m_NOUN')",1
53539,"('mine_NOUN', '“he_DET', 'thing_NOUN')",1
54093,"('small_NOUN', 'quick_ADJ', 'movement_NOUN')",1
54258,"('palm_NOUN', '“Normal_ADJ', 'human_NOUN')",1
54242,"('fever_NOUN', 'warm_NOUN', 'chest_NOUN')",1
54273,"('smile_NOUN', '“Normal_ADJ', 'human_NOUN')",1
54272,"('half_ADJ', 'smile_NOUN', '“Normal_ADJ')",1
54271,"('faint_NOUN', 'half_ADJ', 'smile_NOUN')",1
54228,"('black_NOUN', 'eyes_INTJ', 'unreadable_ADJ')",1
54024,"('voice_NOUN', 'almost_ADV', 'inaudible_ADJ')",1
54018,"('“I_ADJ', '’m_NOUN', 'human_ADJ')",1
54017,"('ocean_NOUN', '“I_ADJ', '’m_NOUN')",1
52917,"('big_ADJ', 'one_NUM', 'get_NOUN')",1
52954,"('get_NOUN', 'real_ADJ', 'territorial_ADJ')",1
52974,"('blond_ADJ', 'male_NOUN', '“Carlisle_NOUN')",1
53289,"('time_NOUN', '“I_ADJ', '’m_NOUN')",1
53288,"('quiet_ADJ', 'time_NOUN', '“I_ADJ')",1
53213,"('good_ADJ', 'hundred_NUM', 'meter_NOUN')",1
53137,"('glad_NOUN', 'Emmett_ADJ', '’s_NOUN')",1
53136,"('’m_ADJ', 'glad_NOUN', 'Emmett_ADJ')",1
55540,"('love_NOUN', 'many_ADJ', 'time_NOUN')",1
55460,"('life_NOUN', 'long_ADJ', 'friend_NOUN')",1
55482,"('high_ADJ', 'school_NOUN', 'sweetheart_NOUN')",1
55209,"('face_NOUN', '“my_DET', 'idea_NOUN')",1
55316,"('irritation_NOUN', '“I_ADJ', '’m_NOUN')",1
55317,"('“I_ADJ', '’m_NOUN', 'listening_NOUN')",1
55276,"('many_ADJ', 'strange_NOUN', 'thing_NOUN')",1
55811,"('Cullens_NOUN', ""'_ADP"", 'return_NOUN')",1
55912,"('many_ADJ', 'strange_ADJ', 'thing_NOUN')",1
55947,"('face_NOUN', 'Tears_PROPN', 'tear_NOUN')",1
55941,"('P_NOUN', 'I_PRON', 'feel_NOUN')",1
55746,"('nonchalance_NOUN', '“So_SCONJ', 'mister_NOUN')",1
55670,"('fever_NOUN', '“Oh_ADV', 'right_ADJ')",1
54288,"('human_ADJ', 'Stay_VERB', 'angry_ADJ')",1
54606,"('eye_NOUN', '“Quil_ADP', 'think_NOUN')",1
54545,"('“I_ADJ', '’m_NOUN', 'sorry_NOUN')",1
54544,"('pack_NOUN', '“I_ADJ', '’m_NOUN')",1
54472,"('wet_NOUN', 'rocky_ADJ', 'ground_NOUN')",1
54451,"('rainbow_NOUN', 'colore_ADJ', 'pebble_NOUN')",1
54496,"('silence_NOUN', '“It_ADJ', '’s_NOUN')",1
54425,"('hand_NOUN', 'curle_VERB', 'around_ADJ')",1
55007,"('eye_NOUN', 'hold_VERB', 'mine_NOUN')",1
54950,"('Beside_NOUN', 'I_PRON', '’m_NOUN')",1
54948,"('long_ADJ', 'story_NOUN', 'Beside_NOUN')",1
54938,"('shiny_ADJ', 'pink_NOUN', 'scar_NOUN')",1
55037,"('expression_NOUN', '“I_ADJ', 'tell_NOUN')",1
55059,"('action_NOUN', 'sequence_NOUN', 'firsthand_NOUN')",1
55044,"('Paul_ADJ', '’s_DET', 'scar_NOUN')",1
54754,"('grim_ADJ', 'smile_NOUN', 'unconcern_ADJ')",1
50297,"('Alice_NOUN', '“I_ADJ', '’m_NOUN')",1
50293,"('oh_ADJ', 'so-comforting_ADJ', 'promise_NOUN')",1
50327,"('’t_ADJ', 'try_NOUN', 'anything_NOUN')",1
50459,"('black_NOUN', 'utilitarian_ADJ', 'piece_NOUN')",1
50458,"('round_NOUN', 'black_NOUN', 'utilitarian_ADJ')",1
50457,"('magnet_NOUN', 'round_NOUN', 'black_NOUN')",1
50455,"('last_ADJ', 'two_NUM', 'magnet_NOUN')",1
50121,"('easy_ADJ', 'nearby_ADJ', 'prey_NOUN')",1
50760,"('guy_NOUN', 'oh_ADV', 'good_ADJ')",1
50799,"('perfectly_NOUN', 'highlight_VERB', 'blond_ADJ')",1
50794,"('outdoor_NOUN', 'sport_VERB', 'equipment_ADJ')",1
50828,"('strappy_ADJ', 'high_ADJ', 'heel_NOUN')",1
50844,"('boot_NOUN', '“Lay_ADJ', 'traffic_NOUN')",1
50545,"('felt_NOUN', 'like_ADP', 'losing_NOUN')",1
50685,"('new_ADJ', 'counter_ADJ', 'display_NOUN')",1
49617,"('easy_ADJ', 'hearing_NOUN', 'distance_NOUN')",1
49389,"('gossip_NOUN', '“my_DET', 'money_NOUN')",1
49352,"('folder_NOUN', '“My_DET', 'note_NOUN')",1
49358,"('confused_ADJ', 'mister_NOUN', 'Berty_NOUN')",1
49874,"('teeniest_ADJ', 'bit_NOUN', 'prone_NOUN')",1
49736,"('little_ADJ', 'less_NOUN', 'helpless_NOUN')",1
49812,"('glad_ADJ', 'Edward_PROPN', 'didn’t_NOUN')",1
51857,"('rock_NOUN', '“I_ADJ', 'mean_NOUN')",1
52475,"('time_NOUN', '“the_DET', 'fortune_NOUN')",1
52477,"('fortune_NOUN', 'telling_NOUN', 'bloodsucker_NOUN')",1
52399,"('vampire_NOUN', 'possesse_VERB', 'supernatural_ADJ')",1
52274,"('mind_NOUN', 'long_ADJ', 'story_NOUN')",1
52273,"('’t_NOUN', 'mind_NOUN', 'long_ADJ')",1
52240,"('entire_ADJ', 'tree_NOUN', 'root_NOUN')",1
52212,"('’t_ADJ', 'turn_NOUN', 'around_NOUN')",1
52235,"('huge_NOUN', 'familiar_ADJ', 'piece_NOUN')",1
52296,"('horror_NOUN', 'without_ADP', 'action_NOUN')",1
52367,"('didn’t_NOUN', 'understand_ADP', 'much_NOUN')",1
51161,"('eye_NOUN', 'one_NUM', 'word_NOUN')",1
51224,"('wolf_NOUN', '’s_DET', 'plaintive_ADJ')",1
51247,"('grip_NOUN', 'fifteen_ADP', 'minute_NOUN')",1
51547,"('skin_NOUN', '“I_ADJ', 'can’t_NOUN')",1
51546,"('russet_NOUN', 'skin_NOUN', '“I_ADJ')",1
51541,"('teeth_NOUN', 'gleame_VERB', 'bright_NOUN')",1
51714,"('little_ADJ', 'less_ADV', 'responsible_ADJ')",1
51729,"('reason_NOUN', 'us_DET', 'exuberance_NOUN')",1
51534,"('sun_NOUN', 'break_VERB', 'free_ADJ')",1
51338,"('dark_ADJ', 'howling_VERB', 'wolve_NOUN')",1
51509,"('truck_NOUN', 'roar_NOUN', 'die_NOUN')",1
51465,"('familiar_NOUN', 'fad_VERB', 'red_ADJ')",1
32890,"('“I_ADJ', '’ve_ADJ', 'get_NOUN')",1
32877,"('day_NOUN', 'per_ADP', 'year_NOUN')",1
33084,"('rain_NOUN', 'darken_VERB', 'bronze_NOUN')",1
33072,"('smooth_ADJ', 'marble_ADJ', 'span_NOUN')",1
33037,"('pale_NOUN', 'white_ADJ', 'feature_NOUN')",1
33010,"('personal_ADJ', 'miracle_NOUN', 'time_NOUN')",1
32751,"('curious_ADJ', '“I_ADJ', '’m_NOUN')",1
32697,"('elbow_NOUN', '“er_ADV', 'thank_NOUN')",1
32782,"('anything_NOUN', '“You_DET', 'first_ADJ')",1
32784,"('first_ADJ', 'acceptance_NOUN', '“Thank_NOUN')",1
32785,"('acceptance_NOUN', '“Thank_NOUN', 'Dad_NOUN')",1
33429,"('eyes_NOUN', 'snap_VERB', 'open_ADJ')",1
33341,"('wine_NOUN', 'beside_ADP', 'water_NOUN')",1
33336,"('person_NOUN', '’s_DET', 'blood_NOUN')",1
33179,"('price_NOUN', 'one_NUM', 'soul_NOUN')",1
33286,"('face_NOUN', 'us_DET', 'hand_NOUN')",1
33203,"('person_NOUN', 'whose_PRON', 'thought_NOUN')",1
33221,"('finger_NOUN', 'find_VERB', 'mine_NOUN')",1
32055,"('specific_ADJ', 'time_NOUN', 'quota_NOUN')",1
32165,"('difficult_ADJ', '“the_DET', 'Black_NOUN')",1
32111,"('action_NOUN', 'spend_ADP', 'time_NOUN')",1
32643,"('’t_NOUN', 'expecting_VERB', 'anything_NOUN')",1
31947,"('condition_NOUN', 'exactly_ADV', '“I_ADJ')",1
31968,"('stern_ADJ', 'voice_NOUN', '“It_ADJ')",1
